#EXPORTTYPE:       ,DATA ALL                  
#FILE:             ,样品2.ngb-dla               
#FORMAT:           ,NETZSCH5                  
#FTYPE:            ,ANSI                      
#IDENTITY:         ,样品2                       
#DECIMAL:          ,POINT                     
#SEPARATOR:        ,COMMA                     
#MTYPE:            ,DIL                       
#INSTRUMENT:       ,NETZSCH DIL 402SE         
#PROJECT:          ,                          
#DATE/TIME:        ,2024/7/11 15:50:59 (UTC+8)
#CORR. FILE:       ,Al2O3-5-2.ngb-cla         
#TEMPCAL:          ,TCALZERO.TMX              
#LABORATORY:       ,                          
#OPERATOR:         ,                          
#REMARK:           ,                          
#SAMPLE:           ,样品2                       
#SAMPLE LENGTH /mm:,11.905                    
#MATERIAL:         ,                          
#MEASMODE:         ,Standard Expansion        
#PROTECTIVE MFC:   ,NITROGEN,250.0 ml/min     
#M.RANGE /μm:      ,20000                     
#CORR. CODE:       ,080                       
#RANGE:            ,25°C/5.0(K/min)/1360°C    
#SEGMENT:          ,S1/1                      
#SEG. 1:           ,25°C/5.0(K/min)/1360°C    

##Temp./°C,Time/min,dL/Lo
 702.94100,135.58400, 4.368606e-03
 703.19100,135.63387, 4.369325e-03
 703.44100,135.68391, 4.367495e-03
 703.69100,135.73398, 4.370434e-03
 703.94100,135.78411, 4.370990e-03
 704.19100,135.83408, 4.370797e-03
 704.44100,135.88403, 4.371853e-03
 704.69100,135.93403, 4.370843e-03
 704.94100,135.98400, 4.371563e-03
 705.19100,136.03398, 4.371550e-03
 705.44100,136.08396, 4.373760e-03
 705.69100,136.13390, 4.371872e-03
 705.94100,136.18386, 4.374521e-03
 706.19100,136.23376, 4.374446e-03
 706.44100,136.28388, 4.374688e-03
 706.69100,136.33384, 4.375193e-03
 706.94100,136.38383, 4.376891e-03
 707.19100,136.43394, 4.377889e-03
 707.44100,136.48383, 4.378245e-03
 707.69100,136.53372, 4.377194e-03
 707.94100,136.58380, 4.378217e-03
 708.19100,136.63402, 4.379018e-03
 708.44100,136.68394, 4.380915e-03
 708.69100,136.73388, 4.380849e-03
 708.94100,136.78387, 4.379845e-03
 709.19100,136.83400, 4.380087e-03
 709.44100,136.88411, 4.379668e-03
 709.69100,136.93426, 4.382815e-03
 709.94100,136.98422, 4.382802e-03
 710.19100,137.03425, 4.383973e-03
 710.44100,137.08427, 4.382596e-03
 710.69100,137.13446, 4.382838e-03
 710.94100,137.18452, 4.384049e-03
 711.19100,137.23447, 4.384961e-03
 711.44100,137.28446, 4.387207e-03
 711.69100,137.33442, 4.386440e-03
 711.94100,137.38449, 4.386264e-03
 712.19100,137.43449, 4.385978e-03
 712.44100,137.48444, 4.386541e-03
 712.69100,137.53427, 4.389099e-03
 712.94100,137.58422, 4.388710e-03
 713.19100,137.63430, 4.389168e-03
 713.44100,137.68426, 4.390875e-03
 713.69100,137.73429, 4.389087e-03
 713.94100,137.78432, 4.387946e-03
 714.19100,137.83429, 4.388124e-03
 714.44100,137.88416, 4.388659e-03
 714.69100,137.93418, 4.387908e-03
 714.94100,137.98413, 4.387985e-03
 715.19100,138.03421, 4.387713e-03
 715.44100,138.08434, 4.391887e-03
 715.69100,138.13428, 4.391955e-03
 715.94100,138.18423, 4.392504e-03
 716.19100,138.23421, 4.391488e-03
 716.44100,138.28425, 4.391234e-03
 716.69100,138.33440, 4.390847e-03
 716.94100,138.38453, 4.392058e-03
 717.19100,138.43441, 4.395646e-03
 717.44100,138.48419, 4.396603e-03
 717.69100,138.53405, 4.395834e-03
 717.94100,138.58415, 4.396650e-03
 718.19100,138.63420, 4.397015e-03
 718.44100,138.68421, 4.398052e-03
 718.69100,138.73415, 4.398005e-03
 718.94100,138.78416, 4.399139e-03
 719.19100,138.83430, 4.399152e-03
 719.44100,138.88446, 4.399352e-03
 719.69100,138.93443, 4.400321e-03
 719.94100,138.98433, 4.400806e-03
 720.19100,139.03438, 4.402816e-03
 720.44100,139.08440, 4.402680e-03
 720.69100,139.13440, 4.402680e-03
 720.94100,139.18415, 4.403372e-03
 721.19100,139.23392, 4.403976e-03
 721.44100,139.28391, 4.404196e-03
 721.69100,139.33399, 4.406929e-03
 721.94100,139.38405, 4.406337e-03
 722.19100,139.43392, 4.405977e-03
 722.44100,139.48394, 4.406509e-03
 722.69100,139.53388, 4.407693e-03
 722.94100,139.58393, 4.410560e-03
 723.19100,139.63406, 4.408784e-03
 723.44100,139.68406, 4.410230e-03
 723.69100,139.73408, 4.411944e-03
 723.94100,139.78418, 4.410722e-03
 724.19100,139.83421, 4.412908e-03
 724.44100,139.88424, 4.415210e-03
 724.69100,139.93420, 4.414495e-03
 724.94100,139.98423, 4.415120e-03
 725.19100,140.03424, 4.415117e-03
 725.44100,140.08428, 4.417052e-03
 725.69100,140.13412, 4.418340e-03
 725.94100,140.18409, 4.418388e-03
 726.19100,140.23420, 4.416987e-03
 726.44100,140.28422, 4.418405e-03
 726.69100,140.33411, 4.427854e-03
 726.94100,140.38429, 4.429760e-03
 727.19100,140.43441, 4.431994e-03
 727.44100,140.48448, 4.432056e-03
 727.69100,140.53461, 4.432880e-03
 727.94100,140.58454, 4.432117e-03
 728.19100,140.63469, 4.434444e-03
 728.44100,140.68465, 4.436225e-03
 728.69100,140.73467, 4.437255e-03
 728.94100,140.78459, 4.438156e-03
 729.19100,140.83438, 4.439771e-03
 729.44100,140.88420, 4.438240e-03
 729.69100,140.93417, 4.439230e-03
 729.94100,140.98423, 4.440729e-03
 730.19100,141.03400, 4.442794e-03
 730.44100,141.08389, 4.443304e-03
 730.69100,141.13404, 4.442839e-03
 730.94100,141.18399, 4.441013e-03
 731.19100,141.23407, 4.444328e-03
 731.44100,141.28405, 4.445641e-03
 731.69100,141.33415, 4.446388e-03
 731.94100,141.38415, 4.448690e-03
 732.19100,141.43427, 4.446137e-03
 732.44100,141.48431, 4.448274e-03
 732.69100,141.53427, 4.449679e-03
 732.94100,141.58445, 4.448927e-03
 733.19100,141.63436, 4.451251e-03
 733.44100,141.68447, 4.451850e-03
 733.69100,141.73458, 4.451616e-03
 733.94100,141.78459, 4.451653e-03
 734.19100,141.83464, 4.452956e-03
 734.44100,141.88456, 4.453070e-03
 734.69100,141.93467, 4.451864e-03
 734.94100,141.98476, 4.452569e-03
 735.19100,142.03474, 4.453630e-03
 735.44100,142.08479, 4.455450e-03
 735.69100,142.13485, 4.456394e-03
 735.94100,142.18486, 4.457636e-03
 736.19100,142.23483, 4.458264e-03
 736.44100,142.28486, 4.456842e-03
 736.69100,142.33491, 4.460295e-03
 736.94100,142.38468, 4.458828e-03
 737.19100,142.43475, 4.461184e-03
 737.44100,142.48480, 4.461882e-03
 737.69100,142.53487, 4.462246e-03
 737.94100,142.58477, 4.462677e-03
 738.19100,142.63472, 4.463643e-03
 738.44100,142.68472, 4.463782e-03
 738.69100,142.73477, 4.465221e-03
 738.94100,142.78485, 4.465619e-03
 739.19100,142.83473, 4.466664e-03
 739.44100,142.88465, 4.467321e-03
 739.69100,142.93455, 4.465935e-03
 739.94100,142.98453, 4.468716e-03
 740.19100,143.03446, 4.469339e-03
 740.44100,143.08439, 4.468804e-03
 740.69100,143.13452, 4.469402e-03
 740.94100,143.18463, 4.469741e-03
 741.19100,143.23473, 4.471016e-03
 741.44100,143.28471, 4.472190e-03
 741.69100,143.33466, 4.471696e-03
 741.94100,143.38458, 4.472106e-03
 742.19100,143.43475, 4.472454e-03
 742.44100,143.48494, 4.472816e-03
 742.69100,143.53495, 4.474529e-03
 742.94100,143.58473, 4.476133e-03
 743.19100,143.63468, 4.476958e-03
 743.44100,143.68488, 4.478059e-03
 743.69100,143.73484, 4.475661e-03
 743.94100,143.78489, 4.476357e-03
 744.19100,143.83480, 4.478994e-03
 744.44100,143.88475, 4.480191e-03
 744.69100,143.93457, 4.481606e-03
 744.94100,143.98463, 4.481048e-03
 745.19100,144.03460, 4.481081e-03
 745.44100,144.08457, 4.480338e-03
 745.69100,144.13465, 4.483152e-03
 745.94100,144.18463, 4.485501e-03
 746.19100,144.23463, 4.485871e-03
 746.44100,144.28462, 4.484865e-03
 746.69100,144.33468, 4.485035e-03
 746.94100,144.38460, 4.485301e-03
 747.19100,144.43457, 4.487946e-03
 747.44100,144.48463, 4.489741e-03
 747.69100,144.53458, 4.489179e-03
 747.94100,144.58456, 4.488114e-03
 748.19100,144.63471, 4.489940e-03
 748.44100,144.68452, 4.487808e-03
 748.69100,144.73461, 4.490479e-03
 748.94100,144.78462, 4.493910e-03
 749.19100,144.83467, 4.491971e-03
 749.44100,144.88459, 4.492550e-03
 749.69100,144.93465, 4.491708e-03
 749.94100,144.98465, 4.493177e-03
 750.19100,145.03449, 4.494406e-03
 750.44100,145.08469, 4.495896e-03
 750.69100,145.13484, 4.495543e-03
 750.94100,145.18474, 4.496993e-03
 751.19100,145.23480, 4.494389e-03
 751.44100,145.28498, 4.496085e-03
 751.69100,145.33488, 4.497318e-03
 751.94100,145.38494, 4.498572e-03
 752.19100,145.43509, 4.498168e-03
 752.44100,145.48503, 4.499301e-03
 752.69100,145.53478, 4.498208e-03
 752.94100,145.58478, 4.500592e-03
 753.19100,145.63485, 4.499857e-03
 753.44100,145.68478, 4.500521e-03
 753.69100,145.73460, 4.502408e-03
 753.94100,145.78471, 4.502208e-03
 754.19100,145.83461, 4.502440e-03
 754.44100,145.88441, 4.502937e-03
 754.69100,145.93444, 4.504529e-03
 754.94100,145.98465, 4.505169e-03
 755.19100,146.03465, 4.504831e-03
 755.44100,146.08440, 4.505097e-03
 755.69100,146.13454, 4.505021e-03
 755.94100,146.18447, 4.505083e-03
 756.19100,146.23442, 4.508751e-03
 756.44100,146.28444, 4.507260e-03
 756.69100,146.33429, 4.507614e-03
 756.94100,146.38408, 4.507713e-03
 757.19100,146.43404, 4.508978e-03
 757.44100,146.48422, 4.508580e-03
 757.69100,146.53420, 4.511706e-03
 757.94100,146.58421, 4.510922e-03
 758.19100,146.63418, 4.510993e-03
 758.44100,146.68422, 4.511806e-03
 758.69100,146.73418, 4.512478e-03
 758.94100,146.78429, 4.514269e-03
 759.19100,146.83440, 4.513939e-03
 759.44100,146.88434, 4.513979e-03
 759.69100,146.93423, 4.515783e-03
 759.94100,146.98422, 4.515365e-03
 760.19100,147.03423, 4.515736e-03
 760.44100,147.08427, 4.517173e-03
 760.69100,147.13434, 4.517183e-03
 760.94100,147.18448, 4.517279e-03
 761.19100,147.23447, 4.517843e-03
 761.44100,147.28453, 4.519217e-03
 761.69100,147.33453, 4.521227e-03
 761.94100,147.38466, 4.521323e-03
 762.19100,147.43487, 4.520916e-03
 762.44100,147.48496, 4.522024e-03
 762.69100,147.53496, 4.520172e-03
 762.94100,147.58500, 4.521130e-03
 763.19100,147.63510, 4.524182e-03
 763.44100,147.68522, 4.523336e-03
 763.69100,147.73515, 4.524718e-03
 763.94100,147.78519, 4.524155e-03
 764.19100,147.83499, 4.524492e-03
 764.44100,147.88487, 4.526147e-03
 764.69100,147.93495, 4.527753e-03
 764.94100,147.98506, 4.527878e-03
 765.19100,148.03491, 4.529285e-03
 765.44100,148.08463, 4.529618e-03
 765.69100,148.13470, 4.529027e-03
 765.94100,148.18480, 4.529984e-03
 766.19100,148.23472, 4.530192e-03
 766.44100,148.28462, 4.532678e-03
 766.69100,148.33463, 4.533812e-03
 766.94100,148.38452, 4.532169e-03
 767.19100,148.43451, 4.534320e-03
 767.44100,148.48449, 4.533731e-03
 767.69100,148.53469, 4.534454e-03
 767.94100,148.58445, 4.537638e-03
 768.19100,148.63444, 4.537765e-03
 768.44100,148.68470, 4.536793e-03
 768.69100,148.73459, 4.537613e-03
 768.94100,148.78467, 4.537523e-03
 769.19100,148.83485, 4.540482e-03
 769.44100,148.88492, 4.541201e-03
 769.69100,148.93486, 4.541908e-03
 769.94100,148.98490, 4.541657e-03
 770.19100,149.03503, 4.541674e-03
 770.44100,149.08492, 4.542793e-03
 770.69100,149.13507, 4.544676e-03
 770.94100,149.18512, 4.545302e-03
 771.19100,149.23503, 4.544953e-03
 771.44100,149.28493, 4.545799e-03
 771.69100,149.33502, 4.545219e-03
 771.94100,149.38493, 4.546387e-03
 772.19100,149.43490, 4.547554e-03
 772.44100,149.48502, 4.548572e-03
 772.69100,149.53485, 4.549943e-03
 772.94100,149.58478, 4.550505e-03
 773.19100,149.63500, 4.550514e-03
 773.44100,149.68487, 4.552078e-03
 773.69100,149.73499, 4.551455e-03
 773.94100,149.78519, 4.553215e-03
 774.19100,149.83527, 4.552548e-03
 774.44100,149.88537, 4.553662e-03
 774.69100,149.93543, 4.554846e-03
 774.94100,149.98549, 4.556893e-03
 775.19100,150.03518, 4.555695e-03
 775.44100,150.08526, 4.557686e-03
 775.69100,150.13529, 4.557378e-03
 775.94100,150.18490, 4.558113e-03
 776.19100,150.23503, 4.561137e-03
 776.44100,150.28490, 4.560575e-03
 776.69100,150.33464, 4.561557e-03
 776.94100,150.38485, 4.561771e-03
 777.19100,150.43483, 4.562742e-03
 777.44100,150.48489, 4.564617e-03
 777.69100,150.53476, 4.565695e-03
 777.94100,150.58483, 4.566040e-03
 778.19100,150.63476, 4.567902e-03
 778.44100,150.68477, 4.567705e-03
 778.69100,150.73479, 4.568408e-03
 778.94100,150.78478, 4.569861e-03
 779.19100,150.83476, 4.569896e-03
 779.44100,150.88462, 4.571475e-03
 779.69100,150.93481, 4.571238e-03
 779.94100,150.98490, 4.571606e-03
 780.19100,151.03498, 4.571321e-03
 780.44100,151.08498, 4.574409e-03
 780.69100,151.13517, 4.574041e-03
 780.94100,151.18501, 4.576395e-03
 781.19100,151.23513, 4.575722e-03
 781.44100,151.28514, 4.576861e-03
 781.69100,151.33509, 4.576348e-03
 781.94100,151.38498, 4.578544e-03
 782.19100,151.43497, 4.579655e-03
 782.44100,151.48484, 4.579495e-03
 782.69100,151.53484, 4.579580e-03
 782.94100,151.58497, 4.581626e-03
 783.19100,151.63499, 4.581465e-03
 783.44100,151.68498, 4.581840e-03
 783.69100,151.73515, 4.585162e-03
 783.94100,151.78510, 4.585868e-03
 784.19100,151.83510, 4.585996e-03
 784.44100,151.88526, 4.586117e-03
 784.69100,151.93509, 4.586368e-03
 784.94100,151.98521, 4.587185e-03
 785.19100,152.03502, 4.590026e-03
 785.44100,152.08511, 4.589051e-03
 785.69100,152.13515, 4.591347e-03
 785.94100,152.18517, 4.591371e-03
 786.19100,152.23521, 4.590990e-03
 786.44100,152.28506, 4.592801e-03
 786.69100,152.33527, 4.593826e-03
 786.94100,152.38535, 4.594251e-03
 787.19100,152.43531, 4.596292e-03
 787.44100,152.48531, 4.595272e-03
 787.69100,152.53524, 4.597154e-03
 787.94100,152.58512, 4.597256e-03
 788.19100,152.63509, 4.596837e-03
 788.44100,152.68505, 4.600043e-03
 788.69100,152.73503, 4.600968e-03
 788.94100,152.78494, 4.584311e-03
 789.19100,152.83515, 4.584150e-03
 789.44100,152.88525, 4.585745e-03
 789.69100,152.93513, 4.587469e-03
 789.94100,152.98533, 4.588504e-03
 790.19100,153.03548, 4.587930e-03
 790.44100,153.08551, 4.589252e-03
 790.69100,153.13565, 4.589016e-03
 790.94100,153.18574, 4.590103e-03
 791.19100,153.23541, 4.592374e-03
 791.44100,153.28531, 4.592479e-03
 791.69100,153.33527, 4.593470e-03
 791.94100,153.38533, 4.593387e-03
 792.19100,153.43525, 4.593654e-03
 792.44100,153.48534, 4.594908e-03
 792.69100,153.53528, 4.596778e-03
 792.94100,153.58508, 4.597423e-03
 793.19100,153.63518, 4.597878e-03
 793.44100,153.68529, 4.597893e-03
 793.69100,153.73542, 4.599184e-03
 793.94100,153.78525, 4.600025e-03
 794.19100,153.83507, 4.600215e-03
 794.44100,153.88502, 4.602150e-03
 794.69100,153.93505, 4.602413e-03
 794.94100,153.98504, 4.602444e-03
 795.19100,154.03505, 4.602534e-03
 795.44100,154.08509, 4.602997e-03
 795.69100,154.13501, 4.604152e-03
 795.94100,154.18494, 4.606180e-03
 796.19100,154.23503, 4.606272e-03
 796.44100,154.28513, 4.606467e-03
 796.69100,154.33505, 4.606042e-03
 796.94100,154.38508, 4.607882e-03
 797.19100,154.43516, 4.608840e-03
 797.44100,154.48516, 4.610306e-03
 797.69100,154.53536, 4.610088e-03
 797.94100,154.58545, 4.610654e-03
 798.19100,154.63544, 4.611187e-03
 798.44100,154.68533, 4.611696e-03
 798.69100,154.73531, 4.613616e-03
 798.94100,154.78544, 4.614253e-03
 799.19100,154.83543, 4.613621e-03
 799.44100,154.88554, 4.616969e-03
 799.69100,154.93532, 4.615227e-03
 799.94100,154.98525, 4.616412e-03
 800.19100,155.03530, 4.617778e-03
 800.44100,155.08533, 4.618893e-03
 800.69100,155.13546, 4.619128e-03
 800.94100,155.18548, 4.620000e-03
 801.19100,155.23536, 4.619580e-03
 801.44100,155.28520, 4.621762e-03
 801.69100,155.33522, 4.621213e-03
 801.94100,155.38528, 4.622301e-03
 802.19100,155.43519, 4.624027e-03
 802.44100,155.48524, 4.624147e-03
 802.69100,155.53519, 4.623725e-03
 802.94100,155.58511, 4.626255e-03
 803.19100,155.63520, 4.626463e-03
 803.44100,155.68523, 4.627945e-03
 803.69100,155.73519, 4.628752e-03
 803.94100,155.78512, 4.628373e-03
 804.19100,155.83535, 4.629278e-03
 804.44100,155.88547, 4.630353e-03
 804.69100,155.93531, 4.630698e-03
 804.94100,155.98530, 4.632351e-03
 805.19100,156.03533, 4.632632e-03
 805.44100,156.08527, 4.632842e-03
 805.69100,156.13544, 4.634172e-03
 805.94100,156.18552, 4.634217e-03
 806.19100,156.23537, 4.635839e-03
 806.44100,156.28529, 4.636012e-03
 806.69100,156.33534, 4.636680e-03
 806.94100,156.38544, 4.637314e-03
 807.19100,156.43529, 4.637274e-03
 807.44100,156.48540, 4.638278e-03
 807.69100,156.53526, 4.639574e-03
 807.94100,156.58522, 4.639988e-03
 808.19100,156.63523, 4.639899e-03
 808.44100,156.68535, 4.641095e-03
 808.69100,156.73531, 4.640728e-03
 808.94100,156.78537, 4.642335e-03
 809.19100,156.83547, 4.643049e-03
 809.44100,156.88541, 4.643457e-03
 809.69100,156.93571, 4.644259e-03
 809.94100,156.98577, 4.644629e-03
 810.19100,157.03578, 4.645064e-03
 810.44100,157.08572, 4.646858e-03
 810.69100,157.13562, 4.646629e-03
 810.94100,157.18557, 4.647588e-03
 811.19100,157.23571, 4.647927e-03
 811.44100,157.28563, 4.647998e-03
 811.69100,157.33548, 4.649508e-03
 811.94100,157.38542, 4.650634e-03
 812.19100,157.43539, 4.651139e-03
 812.44100,157.48545, 4.651163e-03
 812.69100,157.53543, 4.652124e-03
 812.94100,157.58550, 4.652275e-03
 813.19100,157.63543, 4.654473e-03
 813.44100,157.68551, 4.653836e-03
 813.69100,157.73555, 4.655241e-03
 813.94100,157.78546, 4.655262e-03
 814.19100,157.83531, 4.655747e-03
 814.44100,157.88538, 4.657112e-03
 814.69100,157.93535, 4.657844e-03
 814.94100,157.98523, 4.658443e-03
 815.19100,158.03512, 4.659719e-03
 815.44100,158.08511, 4.659565e-03
 815.69100,158.13504, 4.659305e-03
 815.94100,158.18505, 4.660884e-03
 816.19100,158.23510, 4.661546e-03
 816.44100,158.28509, 4.662372e-03
 816.69100,158.33499, 4.663400e-03
 816.94100,158.38518, 4.662363e-03
 817.19100,158.43524, 4.663051e-03
 817.44100,158.48521, 4.665796e-03
 817.69100,158.53526, 4.664963e-03
 817.94100,158.58518, 4.667675e-03
 818.19100,158.63516, 4.667493e-03
 818.44100,158.68508, 4.667024e-03
 818.69100,158.73525, 4.668305e-03
 818.94100,158.78495, 4.668711e-03
 819.19100,158.83496, 4.669558e-03
 819.44100,158.88508, 4.670468e-03
 819.69100,158.93507, 4.671055e-03
 819.94100,158.98496, 4.671295e-03
 820.19100,159.03503, 4.672141e-03
 820.44100,159.08508, 4.672772e-03
 820.69100,159.13494, 4.675183e-03
 820.94100,159.18505, 4.674855e-03
 821.19100,159.23510, 4.673660e-03
 821.44100,159.28505, 4.675834e-03
 821.69100,159.33498, 4.675196e-03
 821.94100,159.38500, 4.675187e-03
 822.19100,159.43513, 4.678463e-03
 822.44100,159.48521, 4.678576e-03
 822.69100,159.53524, 4.678010e-03
 822.94100,159.58539, 4.679495e-03
 823.19100,159.63534, 4.678546e-03
 823.44100,159.68521, 4.681420e-03
 823.69100,159.73512, 4.680827e-03
 823.94100,159.78530, 4.682344e-03
 824.19100,159.83520, 4.683469e-03
 824.44100,159.88517, 4.684675e-03
 824.69100,159.93509, 4.682042e-03
 824.94100,159.98496, 4.685404e-03
 825.19100,160.03500, 4.685452e-03
 825.44100,160.08511, 4.686314e-03
 825.69100,160.13527, 4.686900e-03
 825.94100,160.18520, 4.687771e-03
 826.19100,160.23532, 4.688543e-03
 826.44100,160.28525, 4.688922e-03
 826.69100,160.33528, 4.690428e-03
 826.94100,160.38540, 4.691857e-03
 827.19100,160.43540, 4.693979e-03
 827.44100,160.48534, 4.692243e-03
 827.69100,160.53531, 4.694452e-03
 827.94100,160.58540, 4.694622e-03
 828.19100,160.63523, 4.695871e-03
 828.44100,160.68524, 4.696776e-03
 828.69100,160.73534, 4.698702e-03
 828.94100,160.78525, 4.697620e-03
 829.19100,160.83522, 4.699244e-03
 829.44100,160.88537, 4.698295e-03
 829.69100,160.93540, 4.701971e-03
 829.94100,160.98538, 4.702626e-03
 830.19100,161.03552, 4.704187e-03
 830.44100,161.08554, 4.702689e-03
 830.69100,161.13538, 4.705264e-03
 830.94100,161.18573, 4.704102e-03
 831.19100,161.23561, 4.705189e-03
 831.44100,161.28549, 4.709484e-03
 831.69100,161.33549, 4.708108e-03
 831.94100,161.38550, 4.709827e-03
 832.19100,161.43533, 4.708858e-03
 832.44100,161.48546, 4.711061e-03
 832.69100,161.53561, 4.709928e-03
 832.94100,161.58542, 4.714318e-03
 833.19100,161.63537, 4.714183e-03
 833.44100,161.68552, 4.715350e-03
 833.69100,161.73544, 4.712756e-03
 833.94100,161.78555, 4.717326e-03
 834.19100,161.83559, 4.715761e-03
 834.44100,161.88554, 4.717849e-03
 834.69100,161.93542, 4.718530e-03
 834.94100,161.98538, 4.716492e-03
 835.19100,162.03530, 4.717457e-03
 835.44100,162.08529, 4.719119e-03
 835.69100,162.13520, 4.719057e-03
 835.94100,162.18514, 4.720053e-03
 836.19100,162.23516, 4.720582e-03
 836.44100,162.28505, 4.720005e-03
 836.69100,162.33489, 4.722102e-03
 836.94100,162.38491, 4.722351e-03
 837.19100,162.43509, 4.724364e-03
 837.44100,162.48517, 4.726104e-03
 837.69100,162.53493, 4.724708e-03
 837.94100,162.58506, 4.724655e-03
 838.19100,162.63507, 4.726831e-03
 838.44100,162.68501, 4.726296e-03
 838.69100,162.73532, 4.729991e-03
 838.94100,162.78546, 4.729515e-03
 839.19100,162.83519, 4.729222e-03
 839.44100,162.88537, 4.728614e-03
 839.69100,162.93548, 4.731631e-03
 839.94100,162.98544, 4.732151e-03
 840.19100,163.03537, 4.734801e-03
 840.44100,163.08555, 4.734469e-03
 840.69100,163.13539, 4.735137e-03
 840.94100,163.18523, 4.735059e-03
 841.19100,163.23547, 4.734419e-03
 841.44100,163.28537, 4.736139e-03
 841.69100,163.33535, 4.738080e-03
 841.94100,163.38530, 4.737577e-03
 842.19100,163.43535, 4.738613e-03
 842.44100,163.48532, 4.738188e-03
 842.69100,163.53530, 4.738583e-03
 842.94100,163.58521, 4.741163e-03
 843.19100,163.63513, 4.741373e-03
 843.44100,163.68531, 4.742287e-03
 843.69100,163.73527, 4.742386e-03
 843.94100,163.78544, 4.742387e-03
 844.19100,163.83561, 4.743007e-03
 844.44100,163.88551, 4.744220e-03
 844.69100,163.93566, 4.745725e-03
 844.94100,163.98587, 4.747362e-03
 845.19100,164.03591, 4.746876e-03
 845.44100,164.08590, 4.746492e-03
 845.69100,164.13598, 4.746934e-03
 845.94100,164.18597, 4.748676e-03
 846.19100,164.23593, 4.748487e-03
 846.44100,164.28599, 4.750848e-03
 846.69100,164.33601, 4.750208e-03
 846.94100,164.38600, 4.749857e-03
 847.19100,164.43607, 4.752086e-03
 847.44100,164.48614, 4.752327e-03
 847.69100,164.53587, 4.752380e-03
 847.94100,164.58597, 4.753451e-03
 848.19100,164.63598, 4.752214e-03
 848.44100,164.68577, 4.752782e-03
 848.69100,164.73584, 4.753616e-03
 848.94100,164.78572, 4.753965e-03
 849.19100,164.83566, 4.755415e-03
 849.44100,164.88545, 4.755851e-03
 849.69100,164.93562, 4.756353e-03
 849.94100,164.98555, 4.755108e-03
 850.19100,165.03543, 4.756280e-03
 850.44100,165.08565, 4.757482e-03
 850.69100,165.13566, 4.758154e-03
 850.94100,165.18559, 4.755800e-03
 851.19100,165.23558, 4.757984e-03
 851.44100,165.28580, 4.758419e-03
 851.69100,165.33580, 4.758683e-03
 851.94100,165.38587, 4.759775e-03
 852.19100,165.43592, 4.761055e-03
 852.44100,165.48591, 4.759238e-03
 852.69100,165.53579, 4.760685e-03
 852.94100,165.58593, 4.760012e-03
 853.19100,165.63602, 4.761937e-03
 853.44100,165.68597, 4.762472e-03
 853.69100,165.73574, 4.763006e-03
 853.94100,165.78587, 4.761586e-03
 854.19100,165.83592, 4.762797e-03
 854.44100,165.88565, 4.763188e-03
 854.69100,165.93556, 4.764631e-03
 854.94100,165.98574, 4.765132e-03
 855.19100,166.03572, 4.764397e-03
 855.44100,166.08563, 4.764918e-03
 855.69100,166.13558, 4.765716e-03
 855.94100,166.18562, 4.764653e-03
 856.19100,166.23550, 4.766440e-03
 856.44100,166.28560, 4.767469e-03
 856.69100,166.33581, 4.766887e-03
 856.94100,166.38574, 4.767185e-03
 857.19100,166.43566, 4.768861e-03
 857.44100,166.48567, 4.767852e-03
 857.69100,166.53574, 4.767793e-03
 857.94100,166.58581, 4.769331e-03
 858.19100,166.63572, 4.768346e-03
 858.44100,166.68554, 4.770073e-03
 858.69100,166.73564, 4.771080e-03
 858.94100,166.78574, 4.772390e-03
 859.19100,166.83565, 4.772259e-03
 859.44100,166.88578, 4.772757e-03
 859.69100,166.93586, 4.774466e-03
 859.94100,166.98581, 4.773525e-03
 860.19100,167.03585, 4.773398e-03
 860.44100,167.08596, 4.775323e-03
 860.69100,167.13575, 4.775067e-03
 860.94100,167.18575, 4.776392e-03
 861.19100,167.23567, 4.777128e-03
 861.44100,167.28568, 4.777780e-03
 861.69100,167.33577, 4.776645e-03
 861.94100,167.38587, 4.779543e-03
 862.19100,167.43596, 4.779342e-03
 862.44100,167.48602, 4.780840e-03
 862.69100,167.53615, 4.779981e-03
 862.94100,167.58599, 4.781438e-03
 863.19100,167.63625, 4.780941e-03
 863.44100,167.68618, 4.782555e-03
 863.69100,167.73596, 4.782759e-03
 863.94100,167.78591, 4.783865e-03
 864.19100,167.83585, 4.784090e-03
 864.44100,167.88576, 4.784393e-03
 864.69100,167.93578, 4.785939e-03
 864.94100,167.98595, 4.785634e-03
 865.19100,168.03589, 4.787459e-03
 865.44100,168.08598, 4.787174e-03
 865.69100,168.13598, 4.788217e-03
 865.94100,168.18602, 4.788081e-03
 866.19100,168.23591, 4.789707e-03
 866.44100,168.28601, 4.789515e-03
 866.69100,168.33607, 4.790563e-03
 866.94100,168.38612, 4.790599e-03
 867.19100,168.43620, 4.791417e-03
 867.44100,168.48620, 4.792042e-03
 867.69100,168.53620, 4.792369e-03
 867.94100,168.58641, 4.792871e-03
 868.19100,168.63614, 4.793993e-03
 868.44100,168.68613, 4.793313e-03
 868.69100,168.73616, 4.795526e-03
 868.94100,168.78603, 4.795901e-03
 869.19100,168.83588, 4.796427e-03
 869.44100,168.88585, 4.797960e-03
 869.69100,168.93597, 4.797232e-03
 869.94100,168.98585, 4.799439e-03
 870.19100,169.03596, 4.798448e-03
 870.44100,169.08603, 4.799731e-03
 870.69100,169.13602, 4.801104e-03
