!
-5.49160786011615,144413,1.44427283459944E+5,1.44522322599362E+5,1.44553614050371E+5,1.44509699594603E+5,1.44537568319572E+5
-5.45143371784975,144527,1.44424985080599E+5,1.4452169665256E+5,1.44553456084891E+5,1.4450751150701E+5,1.44538241940102E+5
-5.41125957558334,143992,1.44422260279305E+5,1.44521056843225E+5,1.44553294830919E+5,1.44505026223084E+5,1.44538803486041E+5
-5.37108543331693,144610,1.44419077303887E+5,1.44520402756451E+5,1.4455313019497E+5,1.4450220626965E+5,1.44539259186779E+5
-5.33091129105053,144360,1.44415395853836E+5,1.44519733961602E+5,1.44552962080166E+5,1.44499007081692E+5,1.4453961383434E+5
-5.29073714878412,144299,1.44411165677524E+5,1.44519050011593E+5,1.44552790386088E+5,1.44495375488572E+5,1.44539870895234E+5
-5.25056300651772,144367,1.44406324743192E+5,1.44518350442119E+5,1.44552615008618E+5,1.44491247809594E+5,1.44540032586825E+5
-5.21038886425131,143740,1.44400796873422E+5,1.44517634770855E+5,1.4455243583977E+5,1.44486547445629E+5,1.44540099921132E+5
-5.1702147219849,143937,1.44394488695024E+5,1.44516902496603E+5,1.44552252767517E+5,1.44481181817232E+5,1.44540072717635E+5
-5.1300405797185,144409,1.44387285706535E+5,1.44516153098395E+5,1.44552065675604E+5,1.44475038451204E+5,1.44539949585296E+5
-5.08986643745209,144184,1.44379047199714E+5,1.44515386034542E+5,1.44551874443357E+5,1.44467979953058E+5,1.4453972787272E+5
-5.04969229518568,144469,1.44369599684999E+5,1.44514600741636E+5,1.44551678945472E+5,1.44459837517869E+5,1.44539403583985E+5
-5.00951815291928,143925,1.44358728359156E+5,1.44513796633489E+5,1.44551479051802E+5,1.44450402521745E+5,1.44538971256084E+5
-4.96934401065287,144337,1.44346166013202E+5,1.44512973100011E+5,1.44551274627127E+5,1.44439415597895E+5,1.44538423792132E+5
-4.92916986838647,144498,1.44331578613506E+5,1.44512129506028E+5,1.44551065530914E+5,1.44426552438307E+5,1.4453775224222E+5
-4.88899572612006,144086,1.44314546619127E+5,1.44511265190024E+5,1.44550851617058E+5,1.44411405394987E+5,1.44536945521022E+5
-4.84882158385365,143936,1.44294540986005E+5,1.44510379462811E+5,1.44550632733616E+5,1.44393459845852E+5,1.4453599004769E+5
-4.80864744158725,143889,1.44270892910449E+5,1.44509471606125E+5,1.44550408722518E+5,1.44372064396807E+5,1.44534869288962E+5
-4.76847329932084,144351,1.44242757046321E+5,1.44508540871128E+5,1.4455017941927E+5,1.44346394679562E+5,1.44533563180324E+5
-4.72829915705444,143856,1.44209070002217E+5,1.44507586476829E+5,1.4454994465263E+5,1.44315412584613E+5,1.44532047392108E+5
-4.68812501478803,144288,1.44168511101831E+5,1.44506607608396E+5,1.44549704244272E+5,1.4427782795634E+5,1.44530292396786E+5
-4.64795087252162,144169,1.44119484109269E+5,1.44505603415378E+5,1.44549458008426E+5,1.44232081509872E+5,1.44528262279556E+5
-4.60777673025522,143597,1.44060163161066E+5,1.44504573009805E+5,1.44549205751501E+5,1.4417639228822E+5,1.44525913215503E+5
-4.56760258798881,143067,1.43988692913294E+5,1.44503515464174E+5,1.44548947271678E+5,1.44108959769902E+5,1.44523191511503E+5
-4.5274284457224,143654,1.43903708656894E+5,1.44502429809302E+5,1.44548682358487E+5,1.44028486515167E+5,1.44520031077901E+5
-4.487254303456,143740,1.43805423140672E+5,1.4450131503205E+5,1.4454841079235E+5,1.43935268268385E+5,1.44516350151851E+5
-4.44708016118959,144146,1.43697479793128E+5,1.44500170072887E+5,1.44548132344101E+5,1.43833051440535E+5,1.44512047039568E+5
-4.40690601892319,142986,1.43589242955184E+5,1.4449899382331E+5,1.44547846774471E+5,1.43731328882147E+5,1.4450699457922E+5
-4.36673187665678,143060,1.43496797191121E+5,1.44497785123077E+5,1.44547553833548E+5,1.43646346382358E+5,1.44501032956102E+5
-4.32655773439037,142958,1.43439507793315E+5,1.44496542757269E+5,1.44547253260193E+5,1.43597672432099E+5,1.44493960447718E+5
-4.28638359212397,143592,1.43431024212491E+5,1.4449526545315E+5,1.44546944781425E+5,1.4359921338999E+5,1.44485521691889E+5
